created_at,entry_id,field1,field2,latitude,longitude,elevation,status
2024-04-12T16:39:12+00:00,684,26.9,72.1,,,,
2024-04-12T16:39:34+00:00,685,27.0,72.0,,,,
2024-04-12T16:40:05+00:00,686,26.9,72.0,,,,
2024-04-12T16:40:48+00:00,687,26.9,72.1,,,,
2024-04-12T16:41:23+00:00,688,27.0,71.9,,,,
2024-04-12T16:42:17+00:00,689,27.0,72.1,,,,
2024-04-12T16:42:37+00:00,690,26.9,72.1,,,,
2024-04-12T16:42:54+00:00,691,27.0,71.9,,,,
2024-04-12T16:43:20+00:00,692,27.0,71.7,,,,
2024-04-12T16:43:36+00:00,693,27.0,71.9,,,,
2024-04-12T16:43:56+00:00,694,27.0,71.9,,,,
2024-04-12T16:44:22+00:00,695,26.9,72.2,,,,
2024-04-12T16:44:41+00:00,696,26.9,72.5,,,,
2024-04-12T16:45:06+00:00,697,27.0,71.7,,,,
2024-04-12T16:45:24+00:00,698,27.0,72.1,,,,
2024-04-12T16:45:49+00:00,699,27.0,71.7,,,,
2024-04-12T16:46:09+00:00,700,27.0,71.9,,,,
2024-04-12T16:46:39+00:00,701,27.0,71.9,,,,
2024-04-12T16:46:55+00:00,702,27.0,71.7,,,,
2024-04-12T16:47:18+00:00,703,27.0,71.9,,,,
2024-04-12T16:47:39+00:00,704,27.0,71.7,,,,
2024-04-12T16:47:57+00:00,705,26.9,72.0,,,,
2024-04-12T16:48:20+00:00,706,27.0,71.7,,,,
2024-04-12T16:48:43+00:00,707,27.0,71.7,,,,
2024-04-12T16:49:08+00:00,708,27.0,71.7,,,,
2024-04-12T16:49:27+00:00,709,26.8,71.9,,,,
2024-04-12T16:49:53+00:00,710,27.0,71.7,,,,
2024-04-12T16:50:13+00:00,711,27.0,71.7,,,,
2024-04-12T16:50:35+00:00,712,27.0,71.8,,,,
2024-04-12T16:50:52+00:00,713,27.0,71.7,,,,
2024-04-12T16:51:10+00:00,714,27.0,71.7,,,,
2024-04-12T16:51:53+00:00,715,26.9,72.0,,,,
2024-04-12T16:52:24+00:00,716,26.9,71.8,,,,
2024-04-12T16:52:47+00:00,717,26.9,71.9,,,,
2024-04-12T16:53:04+00:00,718,26.9,71.8,,,,
2024-04-12T16:53:24+00:00,719,27.0,71.7,,,,
2024-04-12T16:53:44+00:00,720,27.0,71.9,,,,
2024-04-12T16:54:07+00:00,721,26.9,72.0,,,,
2024-04-12T16:54:28+00:00,722,26.8,71.8,,,,
2024-04-12T16:54:51+00:00,723,27.0,72.0,,,,
2024-04-12T16:55:12+00:00,724,27.0,71.9,,,,
2024-04-12T16:55:30+00:00,725,26.9,72.2,,,,
2024-04-12T16:55:51+00:00,726,27.0,72.0,,,,
2024-04-12T16:56:15+00:00,727,27.0,72.0,,,,
2024-04-12T16:56:36+00:00,728,26.9,72.0,,,,
2024-04-12T16:57:03+00:00,729,27.0,71.9,,,,
2024-04-12T16:57:22+00:00,730,27.0,71.9,,,,
2024-04-12T16:57:53+00:00,731,27.0,71.9,,,,
2024-04-12T16:58:38+00:00,732,27.0,72.0,,,,
2024-04-12T16:58:56+00:00,733,26.9,71.9,,,,
2024-04-12T16:59:24+00:00,734,27.1,71.9,,,,
2024-04-12T17:00:18+00:00,735,27.0,71.9,,,,
2024-04-12T17:00:38+00:00,736,27.1,71.9,,,,
2024-04-12T17:01:00+00:00,737,27.0,71.6,,,,
2024-04-12T17:01:26+00:00,738,27.1,71.9,,,,
2024-04-12T17:01:50+00:00,739,27.0,72.0,,,,
2024-04-12T17:02:17+00:00,740,27.0,71.9,,,,
2024-04-12T17:02:40+00:00,741,27.0,71.9,,,,
2024-04-12T17:03:38+00:00,742,27.0,72.1,,,,
2024-04-12T17:03:53+00:00,743,27.0,72.0,,,,
2024-04-12T17:04:21+00:00,744,27.0,72.0,,,,
2024-04-12T17:04:54+00:00,745,27.1,72.0,,,,
2024-04-12T17:05:27+00:00,746,27.0,72.0,,,,
2024-04-12T17:05:49+00:00,747,27.1,72.1,,,,
2024-04-12T17:06:09+00:00,748,27.0,72.0,,,,
2024-04-12T17:06:25+00:00,749,27.0,72.1,,,,
2024-04-12T17:06:42+00:00,750,27.1,72.1,,,,
2024-04-12T17:06:57+00:00,751,26.9,72.3,,,,
2024-04-12T17:07:21+00:00,752,27.0,72.0,,,,
2024-04-12T17:07:52+00:00,753,27.0,72.0,,,,
2024-04-12T17:08:23+00:00,754,27.0,72.0,,,,
2024-04-12T17:08:44+00:00,755,27.0,71.9,,,,
2024-04-12T17:09:00+00:00,756,27.0,72.0,,,,
2024-04-12T17:09:24+00:00,757,27.0,71.9,,,,
2024-04-12T17:09:59+00:00,758,27.1,72.0,,,,
2024-04-12T17:10:23+00:00,759,27.1,72.0,,,,
2024-04-12T17:10:39+00:00,760,27.0,71.9,,,,
2024-04-12T17:11:00+00:00,761,27.1,71.9,,,,
2024-04-12T17:11:20+00:00,762,27.0,72.0,,,,
2024-04-12T17:11:49+00:00,763,26.9,72.1,,,,
2024-04-12T17:12:31+00:00,764,26.9,72.1,,,,
2024-04-12T17:12:52+00:00,765,27.0,72.1,,,,
2024-04-12T17:14:26+00:00,766,26.9,72.1,,,,
2024-04-12T17:14:56+00:00,767,26.9,72.2,,,,
2024-04-12T17:15:24+00:00,768,26.9,72.3,,,,
2024-04-12T17:15:40+00:00,769,27.0,72.0,,,,
2024-04-12T17:15:56+00:00,770,27.0,72.1,,,,
2024-04-12T17:16:15+00:00,771,27.0,72.2,,,,
2024-04-12T17:16:35+00:00,772,27.0,72.0,,,,
2024-04-12T17:16:50+00:00,773,27.0,72.2,,,,
2024-04-12T17:17:17+00:00,774,27.0,72.2,,,,
2024-04-12T17:17:38+00:00,775,27.0,72.1,,,,
2024-04-12T17:18:16+00:00,776,26.9,72.5,,,,
2024-04-12T17:18:33+00:00,777,27.0,72.2,,,,
2024-04-12T17:18:48+00:00,778,27.0,72.1,,,,
2024-04-12T17:19:09+00:00,779,27.0,72.2,,,,
2024-04-12T17:19:34+00:00,780,26.9,72.3,,,,
2024-04-12T17:20:19+00:00,781,27.0,72.1,,,,
2024-04-12T17:20:41+00:00,782,27.1,72.2,,,,
2024-04-12T17:21:08+00:00,783,27.0,72.2,,,,
2024-04-12T17:21:29+00:00,784,26.9,72.3,,,,
2024-04-12T17:21:56+00:00,785,26.9,72.3,,,,
2024-04-12T17:22:22+00:00,786,27.0,72.2,,,,
2024-04-12T17:22:44+00:00,787,27.0,72.2,,,,
2024-04-12T17:23:00+00:00,788,26.9,72.3,,,,
2024-04-12T17:23:27+00:00,789,26.9,72.3,,,,
2024-04-12T17:24:23+00:00,790,26.8,72.5,,,,
2024-04-12T17:24:41+00:00,791,27.0,72.4,,,,
2024-04-12T17:25:45+00:00,792,26.9,72.4,,,,
2024-04-12T17:26:18+00:00,793,26.9,72.4,,,,
2024-04-12T17:26:45+00:00,794,26.9,72.5,,,,
2024-04-12T17:27:14+00:00,795,27.0,72.4,,,,
2024-04-12T17:27:42+00:00,796,26.8,72.5,,,,
2024-04-12T17:27:58+00:00,797,26.9,72.5,,,,
2024-04-12T17:28:19+00:00,798,27.0,72.2,,,,
2024-04-12T17:28:43+00:00,799,26.9,72.5,,,,
2024-04-12T17:29:02+00:00,800,26.8,72.4,,,,
2024-04-12T17:29:29+00:00,801,26.9,72.5,,,,
2024-04-12T17:30:00+00:00,802,26.9,72.5,,,,
2024-04-12T17:30:16+00:00,803,26.9,72.6,,,,
2024-04-12T17:30:43+00:00,804,27.0,72.3,,,,
2024-04-12T17:31:06+00:00,805,26.9,72.5,,,,
2024-04-12T17:31:30+00:00,806,26.9,72.5,,,,
2024-04-12T17:32:00+00:00,807,26.9,72.5,,,,
2024-04-12T17:32:20+00:00,808,26.9,72.5,,,,
2024-04-12T17:32:45+00:00,809,27.0,72.3,,,,
2024-04-12T17:33:02+00:00,810,26.9,72.5,,,,
2024-04-12T17:33:22+00:00,811,26.8,72.5,,,,
2024-04-12T17:33:56+00:00,812,26.9,72.5,,,,
2024-04-12T17:34:20+00:00,813,27.0,72.3,,,,
2024-04-12T17:34:41+00:00,814,26.9,72.3,,,,
2024-04-12T17:34:59+00:00,815,26.8,72.5,,,,
2024-04-12T17:35:15+00:00,816,27.0,72.4,,,,
2024-04-12T17:36:00+00:00,817,26.9,72.3,,,,
2024-04-12T17:36:30+00:00,818,27.0,72.4,,,,
2024-04-12T17:36:53+00:00,819,26.9,72.3,,,,
2024-04-12T17:37:40+00:00,820,26.9,72.4,,,,
2024-04-12T17:38:04+00:00,821,26.9,72.3,,,,
2024-04-12T17:38:39+00:00,822,26.9,72.4,,,,
2024-04-12T17:38:59+00:00,823,27.0,72.3,,,,
2024-04-12T17:39:20+00:00,824,27.1,72.3,,,,
2024-04-12T17:39:48+00:00,825,26.9,72.4,,,,
2024-04-12T17:40:07+00:00,826,26.8,72.5,,,,
2024-04-12T17:40:24+00:00,827,27.0,72.4,,,,
2024-04-12T17:40:58+00:00,828,26.9,72.3,,,,
2024-04-12T17:41:29+00:00,829,27.0,72.3,,,,
2024-04-12T17:41:53+00:00,830,26.9,72.5,,,,
2024-04-12T17:42:26+00:00,831,26.9,72.5,,,,
2024-04-12T17:42:47+00:00,832,26.9,72.4,,,,
2024-04-12T17:43:14+00:00,833,26.9,72.3,,,,
2024-04-12T17:43:31+00:00,834,27.0,72.2,,,,
2024-04-12T17:44:00+00:00,835,26.9,72.2,,,,
2024-04-12T17:44:17+00:00,836,26.9,72.3,,,,
2024-04-12T17:44:37+00:00,837,26.8,72.5,,,,
2024-04-12T17:45:06+00:00,838,26.9,72.3,,,,
2024-04-12T17:45:31+00:00,839,26.9,72.3,,,,
2024-04-12T17:45:49+00:00,840,26.9,72.3,,,,
2024-04-12T17:46:20+00:00,841,26.9,72.4,,,,
2024-04-12T17:47:02+00:00,842,26.9,72.4,,,,
2024-04-12T17:47:22+00:00,843,26.9,72.4,,,,
2024-04-12T17:47:47+00:00,844,26.9,72.4,,,,
2024-04-12T17:48:21+00:00,845,26.9,72.3,,,,
2024-04-12T17:48:47+00:00,846,27.0,72.4,,,,
2024-04-12T17:49:10+00:00,847,27.0,72.3,,,,
2024-04-12T17:49:36+00:00,848,26.9,72.5,,,,
2024-04-12T17:50:03+00:00,849,27.0,72.4,,,,
2024-04-12T17:50:21+00:00,850,26.7,72.6,,,,
2024-04-12T17:50:39+00:00,851,26.9,72.5,,,,
2024-04-12T17:51:06+00:00,852,27.0,72.4,,,,
2024-04-12T17:51:32+00:00,853,26.9,72.5,,,,
2024-04-12T17:51:51+00:00,854,27.0,72.2,,,,
2024-04-12T17:52:13+00:00,855,26.9,72.6,,,,
2024-04-12T17:52:42+00:00,856,26.9,72.3,,,,
2024-04-12T17:53:01+00:00,857,26.9,72.5,,,,
2024-04-12T17:53:54+00:00,858,26.8,72.4,,,,
2024-04-12T17:54:17+00:00,859,26.9,72.5,,,,
2024-04-12T17:54:48+00:00,860,26.8,72.5,,,,
2024-04-12T17:55:04+00:00,861,27.0,72.4,,,,
2024-04-12T17:55:29+00:00,862,26.9,72.4,,,,
2024-04-12T17:55:44+00:00,863,26.9,72.4,,,,
2024-04-12T17:56:11+00:00,864,26.8,72.5,,,,
2024-04-12T17:56:28+00:00,865,26.8,72.5,,,,
2024-04-12T17:56:50+00:00,866,26.9,72.8,,,,
2024-04-12T17:57:11+00:00,867,26.9,72.8,,,,
2024-04-12T17:57:28+00:00,868,26.9,72.6,,,,
2024-04-12T17:57:57+00:00,869,27.0,72.8,,,,
2024-04-12T17:58:32+00:00,870,26.8,72.9,,,,
2024-04-12T17:59:31+00:00,871,26.8,72.8,,,,
2024-04-12T17:59:51+00:00,872,26.9,72.6,,,,
2024-04-12T18:00:14+00:00,873,27.0,72.8,,,,
2024-04-12T18:00:41+00:00,874,26.8,72.8,,,,
2024-04-12T18:01:04+00:00,875,26.9,72.8,,,,
2024-04-12T18:01:37+00:00,876,26.8,72.7,,,,
2024-04-12T18:01:53+00:00,877,26.8,72.8,,,,
2024-04-12T18:02:08+00:00,878,26.8,72.7,,,,
2024-04-12T18:02:27+00:00,879,26.8,72.7,,,,
2024-04-12T18:02:53+00:00,880,26.9,72.8,,,,
2024-04-12T18:03:42+00:00,881,26.8,72.8,,,,
2024-04-12T18:04:07+00:00,882,26.8,72.8,,,,
2024-04-12T18:04:28+00:00,883,26.8,72.8,,,,
2024-04-12T18:05:09+00:00,884,26.9,72.8,,,,
2024-04-12T18:05:25+00:00,885,26.9,72.7,,,,
2024-04-12T18:05:45+00:00,886,26.9,72.7,,,,
2024-04-12T18:06:14+00:00,887,26.9,72.6,,,,
2024-04-12T18:06:56+00:00,888,26.9,72.6,,,,
2024-04-12T18:07:41+00:00,889,26.9,72.8,,,,
2024-04-12T18:08:03+00:00,890,26.8,72.6,,,,
2024-04-12T18:08:27+00:00,891,26.8,72.9,,,,
2024-04-12T18:08:45+00:00,892,26.8,72.9,,,,
2024-04-12T18:09:19+00:00,893,26.8,73.0,,,,
2024-04-12T18:10:05+00:00,894,26.8,73.2,,,,
2024-04-12T18:10:22+00:00,895,26.8,73.1,,,,
2024-04-12T18:10:49+00:00,896,26.8,73.1,,,,
2024-04-12T18:11:10+00:00,897,26.9,73.3,,,,
2024-04-12T18:11:34+00:00,898,26.8,73.1,,,,
2024-04-12T18:12:00+00:00,899,26.8,73.5,,,,
2024-04-12T18:12:22+00:00,900,26.8,73.3,,,,
2024-04-12T18:13:01+00:00,901,26.8,73.6,,,,
2024-04-12T18:13:47+00:00,902,26.8,73.7,,,,
2024-04-12T18:14:32+00:00,903,26.9,74.0,,,,
2024-04-12T18:14:51+00:00,904,26.8,73.8,,,,
2024-04-12T18:15:21+00:00,905,26.8,74.1,,,,
2024-04-12T18:16:34+00:00,906,26.6,74.4,,,,
2024-04-12T18:16:55+00:00,907,26.7,74.2,,,,
2024-04-12T18:17:18+00:00,908,26.8,74.2,,,,
2024-04-12T18:17:59+00:00,909,26.8,74.3,,,,
2024-04-12T18:18:35+00:00,910,26.7,74.5,,,,
2024-04-12T18:18:50+00:00,911,26.8,74.2,,,,
2024-04-12T18:19:33+00:00,912,26.7,74.4,,,,
2024-04-12T18:19:50+00:00,913,26.8,74.6,,,,
2024-04-12T18:20:12+00:00,914,26.6,74.8,,,,
2024-04-12T18:21:09+00:00,915,26.7,74.7,,,,
2024-04-12T18:21:53+00:00,916,26.9,74.6,,,,
2024-04-12T18:22:27+00:00,917,26.8,74.6,,,,
2024-04-12T18:22:53+00:00,918,26.8,74.5,,,,
2024-04-12T18:23:13+00:00,919,26.7,74.8,,,,
2024-04-12T18:23:59+00:00,920,26.7,74.5,,,,
2024-04-12T18:24:26+00:00,921,26.7,74.8,,,,
2024-04-12T18:24:58+00:00,922,26.8,74.6,,,,
2024-04-12T18:25:19+00:00,923,26.6,74.5,,,,
2024-04-12T18:25:39+00:00,924,26.6,74.7,,,,
2024-04-12T18:25:56+00:00,925,26.8,74.7,,,,
2024-04-12T18:26:14+00:00,926,26.8,74.7,,,,
2024-04-12T18:26:30+00:00,927,26.7,74.9,,,,
2024-04-12T18:26:48+00:00,928,26.7,74.7,,,,
2024-04-12T18:27:17+00:00,929,26.7,74.5,,,,
2024-04-12T18:28:17+00:00,930,26.7,74.9,,,,
2024-04-12T18:28:36+00:00,931,26.8,75.1,,,,
2024-04-12T18:29:02+00:00,932,26.6,75.0,,,,
2024-04-12T18:29:18+00:00,933,26.8,75.0,,,,
2024-04-12T18:29:36+00:00,934,26.7,75.3,,,,
2024-04-12T18:29:52+00:00,935,26.7,75.1,,,,
2024-04-12T18:30:10+00:00,936,26.8,74.9,,,,
2024-04-12T18:30:51+00:00,937,26.7,75.1,,,,
2024-04-12T18:31:07+00:00,938,26.7,75.1,,,,
2024-04-12T18:32:02+00:00,939,26.7,75.1,,,,
2024-04-12T18:32:27+00:00,940,26.6,75.3,,,,
2024-04-12T18:32:58+00:00,941,26.6,75.0,,,,
2024-04-12T18:33:20+00:00,942,26.7,75.0,,,,
2024-04-12T18:33:57+00:00,943,26.8,74.6,,,,
2024-04-12T18:34:27+00:00,944,26.6,75.3,,,,
2024-04-12T18:35:06+00:00,945,26.7,75.5,,,,
2024-04-12T18:35:48+00:00,946,26.7,75.5,,,,
2024-04-12T18:36:09+00:00,947,26.8,75.3,,,,
2024-04-12T18:36:27+00:00,948,26.7,75.4,,,,
2024-04-12T18:36:50+00:00,949,26.7,75.7,,,,
2024-04-12T18:37:10+00:00,950,26.8,75.3,,,,
2024-04-12T18:37:36+00:00,951,26.7,75.0,,,,
2024-04-12T18:38:21+00:00,952,26.7,74.6,,,,
2024-04-12T18:38:36+00:00,953,26.6,74.1,,,,
2024-04-12T18:38:52+00:00,954,26.6,73.9,,,,
2024-04-12T18:39:09+00:00,955,26.5,74.1,,,,
2024-04-12T18:39:39+00:00,956,26.5,74.4,,,,
2024-04-12T18:40:02+00:00,957,26.6,73.9,,,,
2024-04-12T18:40:31+00:00,958,26.4,73.9,,,,
2024-04-12T18:40:55+00:00,959,26.4,73.9,,,,
2024-04-12T18:41:14+00:00,960,26.4,74.1,,,,
2024-04-12T18:41:32+00:00,961,26.4,74.2,,,,
2024-04-12T18:41:58+00:00,962,26.4,74.2,,,,
2024-04-12T18:42:18+00:00,963,26.5,74.4,,,,
2024-04-12T18:42:43+00:00,964,26.5,73.9,,,,
2024-04-12T18:43:02+00:00,965,26.4,74.1,,,,
2024-04-12T18:43:20+00:00,966,26.2,74.2,,,,
2024-04-12T18:43:45+00:00,967,26.3,74.3,,,,
2024-04-12T18:44:06+00:00,968,26.3,74.3,,,,
2024-04-12T18:44:31+00:00,969,26.3,74.3,,,,
2024-04-12T18:44:58+00:00,970,26.3,74.3,,,,
2024-04-12T18:45:14+00:00,971,26.2,74.3,,,,
2024-04-12T18:45:31+00:00,972,26.3,74.5,,,,
2024-04-12T18:45:50+00:00,973,26.4,74.4,,,,
2024-04-12T18:46:17+00:00,974,26.3,74.5,,,,
2024-04-12T18:46:45+00:00,975,26.2,74.6,,,,
2024-04-12T18:47:15+00:00,976,26.3,74.5,,,,
2024-04-12T18:47:36+00:00,977,26.2,74.6,,,,
2024-04-12T18:47:52+00:00,978,26.2,74.7,,,,
2024-04-12T18:48:27+00:00,979,26.3,74.6,,,,
2024-04-12T18:48:52+00:00,980,26.2,74.8,,,,
2024-04-12T18:49:17+00:00,981,26.3,74.6,,,,
2024-04-12T18:49:35+00:00,982,26.2,74.8,,,,
2024-04-12T18:50:02+00:00,983,26.4,74.7,,,,
2024-04-12T18:50:21+00:00,984,26.4,74.9,,,,
2024-04-12T18:50:50+00:00,985,26.3,74.9,,,,
2024-04-12T18:51:06+00:00,986,26.3,75.0,,,,
2024-04-12T18:51:22+00:00,987,26.3,74.9,,,,
2024-04-12T18:51:54+00:00,988,26.4,74.6,,,,
2024-04-12T18:52:12+00:00,989,26.3,74.9,,,,
2024-04-12T18:52:55+00:00,990,26.5,74.5,,,,
2024-04-12T18:53:13+00:00,991,26.4,74.6,,,,
2024-04-12T18:53:33+00:00,992,26.4,74.4,,,,
2024-04-12T18:53:56+00:00,993,26.3,74.5,,,,
2024-04-12T18:54:43+00:00,994,26.4,74.5,,,,
2024-04-12T18:55:02+00:00,995,26.3,74.3,,,,
2024-04-12T18:55:37+00:00,996,26.4,74.4,,,,
2024-04-12T18:55:57+00:00,997,26.2,74.5,,,,
2024-04-12T18:56:15+00:00,998,26.3,74.5,,,,
2024-04-12T18:56:32+00:00,999,26.3,74.9,,,,
2024-04-12T18:56:49+00:00,1000,26.2,74.8,,,,
2024-04-12T18:57:15+00:00,1001,26.2,74.9,,,,
2024-04-12T18:57:36+00:00,1002,26.3,74.8,,,,
2024-04-12T18:58:00+00:00,1003,26.2,74.6,,,,
2024-04-12T18:58:20+00:00,1004,26.2,74.6,,,,
2024-04-12T18:58:44+00:00,1005,26.2,74.7,,,,
2024-04-12T18:59:03+00:00,1006,26.3,74.5,,,,
2024-04-12T18:59:30+00:00,1007,26.2,74.3,,,,
2024-04-12T18:59:46+00:00,1008,26.2,74.3,,,,
2024-04-12T19:00:23+00:00,1009,26.2,74.1,,,,
2024-04-12T19:00:48+00:00,1010,26.3,74.1,,,,
2024-04-12T19:01:06+00:00,1011,26.2,74.3,,,,
2024-04-12T19:01:34+00:00,1012,26.2,74.2,,,,
2024-04-12T19:01:51+00:00,1013,26.2,74.3,,,,
2024-04-12T19:02:18+00:00,1014,26.2,74.7,,,,
2024-04-12T19:02:37+00:00,1015,26.3,74.4,,,,
2024-04-12T19:03:17+00:00,1016,26.2,74.6,,,,
2024-04-12T19:03:33+00:00,1017,26.2,74.7,,,,
2024-04-12T19:04:04+00:00,1018,26.3,74.5,,,,
2024-04-12T19:04:20+00:00,1019,26.2,74.6,,,,
2024-04-12T19:04:36+00:00,1020,26.2,74.6,,,,
2024-04-12T19:04:53+00:00,1021,26.2,74.5,,,,
2024-04-12T19:05:09+00:00,1022,26.2,74.6,,,,
2024-04-12T19:05:33+00:00,1023,26.2,74.6,,,,
2024-04-12T19:05:54+00:00,1024,26.3,74.5,,,,
2024-04-12T19:06:32+00:00,1025,26.2,74.9,,,,
2024-04-12T19:06:50+00:00,1026,26.2,74.8,,,,
2024-04-12T19:07:09+00:00,1027,26.2,74.7,,,,
2024-04-12T19:07:54+00:00,1028,26.2,74.7,,,,
2024-04-12T19:08:22+00:00,1029,26.3,74.9,,,,
2024-04-12T19:08:48+00:00,1030,26.2,74.8,,,,
2024-04-12T19:09:12+00:00,1031,26.2,75.1,,,,
2024-04-12T19:09:28+00:00,1032,26.2,74.9,,,,
2024-04-12T19:09:45+00:00,1033,26.3,74.6,,,,
2024-04-12T19:10:07+00:00,1034,26.3,75.0,,,,
2024-04-12T19:10:26+00:00,1035,26.3,74.8,,,,
2024-04-12T19:10:52+00:00,1036,26.1,75.3,,,,
2024-04-12T19:11:09+00:00,1037,26.3,75.0,,,,
2024-04-12T19:11:28+00:00,1038,26.3,75.3,,,,
2024-04-12T19:11:56+00:00,1039,26.2,75.5,,,,
2024-04-12T19:12:41+00:00,1040,26.3,75.2,,,,
2024-04-12T19:12:57+00:00,1041,26.3,75.5,,,,
2024-04-12T19:13:16+00:00,1042,26.3,75.2,,,,
2024-04-12T19:13:55+00:00,1043,26.3,75.2,,,,
2024-04-12T19:14:18+00:00,1044,26.2,75.3,,,,
2024-04-12T19:14:45+00:00,1045,26.2,75.2,,,,
2024-04-12T19:15:08+00:00,1046,26.4,75.5,,,,
2024-04-12T19:15:53+00:00,1047,26.3,75.5,,,,
2024-04-12T19:16:50+00:00,1048,26.2,75.4,,,,
2024-04-12T19:17:15+00:00,1049,26.2,75.4,,,,
2024-04-12T19:17:34+00:00,1050,26.3,75.2,,,,
2024-04-12T19:17:54+00:00,1051,26.4,75.0,,,,
2024-04-12T19:18:28+00:00,1052,26.2,75.0,,,,
2024-04-12T19:18:52+00:00,1053,26.3,75.2,,,,
2024-04-12T19:19:14+00:00,1054,26.4,75.2,,,,
2024-04-12T19:19:38+00:00,1055,26.3,74.9,,,,
2024-04-12T19:20:08+00:00,1056,26.3,75.0,,,,
2024-04-12T19:20:42+00:00,1057,26.3,74.8,,,,
2024-04-12T19:21:03+00:00,1058,26.2,75.3,,,,
2024-04-12T19:21:27+00:00,1059,26.3,75.0,,,,
2024-04-12T19:21:46+00:00,1060,26.3,75.2,,,,
2024-04-12T19:22:06+00:00,1061,26.2,75.1,,,,
2024-04-12T19:22:24+00:00,1062,26.2,75.2,,,,
2024-04-12T19:22:53+00:00,1063,26.3,75.0,,,,
2024-04-12T19:23:10+00:00,1064,26.2,75.2,,,,
2024-04-12T19:23:33+00:00,1065,26.2,75.3,,,,
2024-04-12T19:23:50+00:00,1066,26.3,74.9,,,,
2024-04-12T19:24:20+00:00,1067,26.2,75.1,,,,
2024-04-12T19:24:36+00:00,1068,26.3,75.0,,,,
2024-04-12T19:25:21+00:00,1069,26.2,75.2,,,,
2024-04-12T19:25:42+00:00,1070,26.2,74.9,,,,
2024-04-12T19:26:20+00:00,1071,26.2,75.3,,,,
2024-04-12T19:26:39+00:00,1072,26.2,75.1,,,,
2024-04-12T19:27:08+00:00,1073,26.2,75.2,,,,
2024-04-12T19:27:40+00:00,1074,26.2,75.3,,,,
2024-04-12T19:28:08+00:00,1075,26.2,75.5,,,,
2024-04-12T19:28:39+00:00,1076,26.2,75.3,,,,
2024-04-12T19:28:56+00:00,1077,26.2,75.2,,,,
2024-04-12T19:29:37+00:00,1078,26.3,75.2,,,,
2024-04-12T19:29:56+00:00,1079,26.2,75.5,,,,
2024-04-12T19:30:17+00:00,1080,26.2,75.3,,,,
2024-04-12T19:30:44+00:00,1081,26.2,75.4,,,,
2024-04-12T19:31:11+00:00,1082,26.3,75.4,,,,
2024-04-12T19:31:26+00:00,1083,26.2,75.3,,,,
2024-04-12T19:32:05+00:00,1084,26.2,75.5,,,,
2024-04-12T19:32:20+00:00,1085,26.2,75.6,,,,
2024-04-12T19:33:21+00:00,1086,26.3,75.4,,,,
2024-04-12T19:33:49+00:00,1087,26.2,75.6,,,,
2024-04-12T19:34:05+00:00,1088,26.2,75.5,,,,
2024-04-12T19:34:21+00:00,1089,26.2,75.5,,,,
2024-04-12T19:34:48+00:00,1090,26.2,75.5,,,,
2024-04-12T19:35:05+00:00,1091,26.2,75.5,,,,
2024-04-12T19:35:28+00:00,1092,26.2,75.5,,,,
2024-04-12T19:35:50+00:00,1093,26.3,75.3,,,,
2024-04-12T19:36:13+00:00,1094,26.2,75.4,,,,
2024-04-12T19:37:03+00:00,1095,26.3,75.4,,,,
2024-04-12T19:37:28+00:00,1096,26.2,75.3,,,,
2024-04-12T19:37:59+00:00,1097,26.3,75.4,,,,
2024-04-12T19:38:17+00:00,1098,26.4,75.4,,,,
2024-04-12T19:38:41+00:00,1099,26.4,75.5,,,,
2024-04-12T19:39:13+00:00,1100,26.3,75.6,,,,
2024-04-12T19:39:29+00:00,1101,26.2,75.4,,,,
2024-04-12T19:39:46+00:00,1102,26.3,75.2,,,,
2024-04-12T19:40:02+00:00,1103,26.3,75.2,,,,
2024-04-12T19:40:29+00:00,1104,26.3,75.3,,,,
2024-04-12T19:41:01+00:00,1105,26.2,75.2,,,,
2024-04-12T19:41:43+00:00,1106,26.4,75.2,,,,
2024-04-12T19:41:58+00:00,1107,26.3,75.0,,,,
2024-04-12T19:42:22+00:00,1108,26.3,75.3,,,,
2024-04-12T19:42:44+00:00,1109,26.2,75.1,,,,
2024-04-12T19:43:28+00:00,1110,26.2,75.2,,,,
2024-04-12T19:43:45+00:00,1111,26.3,75.2,,,,
2024-04-12T19:44:05+00:00,1112,26.2,75.2,,,,
2024-04-12T19:44:34+00:00,1113,26.4,75.1,,,,
2024-04-12T19:44:50+00:00,1114,26.4,75.2,,,,
2024-04-12T19:45:10+00:00,1115,26.3,75.1,,,,
2024-04-12T19:45:30+00:00,1116,26.2,75.2,,,,
2024-04-12T19:45:48+00:00,1117,26.3,75.5,,,,
2024-04-12T19:46:18+00:00,1118,26.3,75.3,,,,
2024-04-12T19:46:41+00:00,1119,26.3,75.4,,,,
2024-04-12T19:47:06+00:00,1120,26.3,75.5,,,,
2024-04-12T19:47:24+00:00,1121,26.3,75.6,,,,
2024-04-12T19:47:55+00:00,1122,26.2,75.7,,,,
2024-04-12T19:48:12+00:00,1123,26.3,75.5,,,,
2024-04-12T19:48:29+00:00,1124,26.3,75.5,,,,
2024-04-12T19:48:54+00:00,1125,26.3,75.8,,,,
2024-04-12T19:49:21+00:00,1126,26.3,75.8,,,,
2024-04-12T19:49:45+00:00,1127,26.3,75.7,,,,
2024-04-12T19:50:07+00:00,1128,26.4,75.7,,,,
2024-04-12T19:50:24+00:00,1129,26.5,75.5,,,,
